X,Y,STARTDATE,LOCNAME,AREAHA,COUNTRYID,LOCUSTID,REPORTID,ACOMMENT,SHPMINDSQM,SHPMAXDSQM,SADMINDHA,SADMAXDHA
3.134722222,18.13555556,11/27/03 0:00, ,0, ,31162,MLI03-26,320HA GROUND CONTROL,1,4,0,0
3.158055556,18.13361111,11/26/03 0:00, ,0, ,31158,MLI03-26,300HA GROUND CONTROL,1,16,30000,30000
2.323333333,18.46944444,11/24/03 0:00, ,0, ,31154,MLI03-26,500HA GROUND CONTROL,2,37,1000,1000
3.022222222,18.05138889,11/23/03 0:00, ,0, ,31153,MLI03-26,1200HA GROUND CONTRO,2,37,55000,55000
3.183333333,18.10527778,11/23/03 0:00, ,0, ,31152,MLI03-26,400HA GROUND CONTROL,1,15,40000,40000
3.156666667,18.11777778,11/22/03 0:00, ,0, ,31145,MLI03-26,540HA GROUND CONTROL,1,3,50000,50000
3.022222222,18.05472222,11/22/03 0:00, ,200, ,31142,MLI03-26,200HA GROUND CONTROL,3,80,150000,150000
3.084722222,18.27361111,12/19/03 0:00, ,200, ,32184,MLI03-28,200HA GROUND CONTROL,4,12,40000,40000
3.089722222,18.25472222,12/18/03 0:00, ,200, ,32181,MLI03-28,100HA GROUND CONTROL,1,4,60000,60000
2.624166667,17.90888889,12/18/03 0:00, ,250, ,32180,MLI03-28,220HA GROUND CONTROL,0,0,1800000,2000000
2.69,17.86944444,12/18/03 0:00, ,0, ,32179,MLI03-28,60HA GROUND CONTROL/,0.01,0.01,400000,800000
3.086388889,18.26777778,12/17/03 0:00, ,400, ,32178,MLI03-28,200HA GROUND CONTROL,1,3,40000,40000
3.183611111,18.33472222,12/17/03 0:00, ,200, ,32176,MLI03-28,200HA GROUND CONTROL,20,100,60000,60000
2.984444444,17.97166667,12/17/03 0:00, ,600, ,32175,MLI03-28,400HA GROUND CONTROL,2,4,10000,10000
3.183611111,18.33472222,12/17/03 0:00, ,200, ,32174,MLI03-28,200HA GROUND CONTROL,20,100,60000,60000
2.633611111,17.90055556,12/16/03 0:00, ,400, ,32173,MLI03-28,400HA GROUND CONTROL,0,0,1000000,1600000
2.690833333,17.85222222,12/16/03 0:00, ,0, ,32172,MLI03-28,100HA GROUND CONTROL,0.1,1,100000,1000000
2.675,17.86861111,12/16/03 0:00, ,0, ,32171,MLI03-28,200HA GROUND CONTROL,1,4,10000,10000
3.135555556,18.32,12/16/03 0:00, ,200, ,32170,MLI03-28,200HA GROUND CONTROL,20,70,20000,20000
2.992222222,18.02555556,12/15/03 0:00, ,100, ,32166,MLI03-28,100HA GROUND CONTROL,1,4,1700,1700
2.671388889,17.85722222,12/14/03 0:00, ,400, ,32163,MLI03-28,400HA GROUND CONTROL,60,100,2000000,3000000
2.691111111,17.86944444,12/14/03 0:00, ,0, ,32162,MLI03-28,360HA GROUND CONTROL,5,10,40000,40000
2.673333333,17.86805556,12/14/03 0:00, ,0, ,32161,MLI03-28,200HA GROUND CONTROL,2,4,30000,30000
3.701388889,18.33416667,12/14/03 0:00, ,0, ,32159,MLI03-28,272HA GROUND CONTROL,50,300,90000,90000
2.984444444,18.03361111,12/13/03 0:00, ,600, ,32157,MLI03-28,400HA GROUND CONTROL,2,4,10000,10000
2.700277778,17.85138889,12/13/03 0:00, ,0, ,32156,MLI03-28,550HA GROUND CONTROL,5,50,80000,80000
3.235,18.50305556,12/13/03 0:00, ,800, ,32155,MLI03-28,800HA GROUND CONTROL,20,100,10000,10000
3.133888889,18.33361111,12/13/03 0:00, ,600, ,32154,MLI03-28,600HA GROUND CONTROL,20,80,80000,80000
2.700277778,17.85138889,12/13/03 0:00, ,0, ,32153,MLI03-28,500HA GROUND CONTROL,1,5,50000,50000
3.133888889,18.33361111,12/12/03 0:00, ,600, ,32148,MLI03-28,200HA GROUND CONTROL,5,50,20000,20000
3.142222222,18.30611111,12/12/03 0:00, ,100, ,32147,MLI03-28,200HA GROUND CONTROL,0,0,14000000,20000000
2.706944444,17.84222222,12/11/03 0:00, ,0, ,32146,MLI03-28,100HA GROUND CONTROL,3.5,3.5,5000,5000
2.723888889,17.85027778,12/11/03 0:00, ,0, ,32145,MLI03-28,400HA GROUND CONTROL,1,5,10000,10000
3.185555556,18.50611111,12/11/03 0:00, ,200, ,32144,MLI03-28,200HA GROUND CONTROL,10,100,10000,10000
2.788611111,17.97527778,12/11/03 0:00, ,400, ,32143,MLI03-28,400HA GROUND CONTROL,0,0,150000,150000
2.941388889,18.02444444,12/11/03 0:00, ,800, ,32142,MLI03-28,400HA GROUND CONTROL,2,150,10000,10000
-14.73777778,21.93194444,12/20/03 0:00, ,270, ,32137,MOR03-25,270HA GROUND CONTROL,30,30,0,0
-15.00694444,21.78055556,12/18/03 0:00, ,20, ,32130,MOR03-25,20HA GROUND CONTROL,30,30,0,0
-15.07055556,21.81472222,12/17/03 0:00, ,23, ,32129,MOR03-25,23HA GROUND CONTROL,30,30,0,0
-14.25222222,22.435,12/17/03 0:00, ,40, ,32128,MOR03-25,40HA GROUND CONTROL,30,30,0,0
1.368611111,20.10444444,10/14/03 0:00, ,150, ,29130,MLI03-17,HOPPER 1-15/TUFT GRO,0,0,420,420
-0.388055556,18.77527778,10/16/03 0:00, ,50, ,29109,MLI03-17,10 HA GROUND CONTROL,0.89999998,0.89999998,100,100
-0.566666667,18.85555556,10/15/03 0:00, ,70, ,29107,MLI03-17,10 HA GROUND CONTROL,0.89999998,0.89999998,80,80
-0.636944444,18.67388889,10/15/03 0:00, ,150, ,29106,MLI03-17,20 HA GROUND CONTROL,0,1,180,180
3.666666667,25.28333333,4/12/03 0:00, ,150, ,27343,ALG03-04,30HA GROUND CONTROLL,0,0,0,0
3.533333333,25.26666667,4/12/03 0:00, ,50, ,27341,ALG03-04,50HA GROUND CONTROL,10,15,0,0
3.666666667,25.28333333,4/12/03 0:00, ,30, ,27340,ALG03-04,30HA GROUND CONTROL,5,10,0,0
3.6,25.33333333,4/12/03 0:00, ,50, ,27339,ALG03-04,"50HA,GROUND CONTROL",10,15,0,0
3.616666667,25.23333333,4/10/03 0:00, ,10, ,27338,ALG03-04,10HA GROUND CONTROL,15,20,0,0
3.7,25.11666667,4/10/03 0:00, ,10, ,27337,ALG03-04,10HA GROUND CONTROL,5,10,0,0
3.616666667,25.35,4/8/03 0:00, ,150, ,27336,ALG03-04,150HA GROUND CONTROL,10,20,0,0
4.2,22.78333333,4/9/03 0:00, ,150, ,27334,ALG03-04,50HA GROUND CONTROL,3,5,0,0
4.066666667,22.73333333,4/9/03 0:00, ,100, ,27333,ALG03-04,50HA GROUND CONTROL,5,10,0,0
3.8,23.7,3/30/03 0:00, ,400, ,27332,ALG03-04,100HA GROUND CONTROL,2,4,0,0
2.866666667,24.45,3/28/03 0:00, ,250, ,27331,ALG03-04,100HA GROUND CONTROL,5,6,0,0
2.85,24.23333333,3/27/03 0:00, ,50, ,27327,ALG03-04,50HA GROUND CONTROL,10,15,0,0
32.05083333,15.05888889,10/22/03 0:00, ,75, ,29086,BIGRAMSES_20031031_S,MEDIUM NOS GREGARIOU,0,0,0,0
2.25,24.38333333,3/16/03 0:00, ,100, ,27205,ALG03-03,100HA GROUND CONTROL,0,0,50000,60000
2.769444444,17.82388889,11/4/03 0:00, ,3500, ,29556,MLI03-19,CONTROL IN PROGRESS,0,0,7000,7000
2.703333333,17.85583333,11/4/03 0:00, ,1600, ,29553,MLI03-19,CONTROL IN PROGRESS,5,5,0,0
-15.9075,16.18888889,11/6/03 0:00, ,0, ,29551,SEN03-10,100HA GROUND ULV CYH,0,0,0,0
3.119722222,18.3175,12/5/03 0:00, ,0, ,31771,MLI03-27,800HA GROUND CONTROL,3,10,30000,30000
3.113333333,18.30416667,12/4/03 0:00, ,0, ,31767,MLI03-27,800HA GROUND CONTROL,2,8,1000,1000
3.168333333,18.12416667,12/4/03 0:00, ,0, ,31765,MLI03-27,300HA GROUND CONTROL,0,0,30000,30000
3.101388889,18.21222222,12/3/03 0:00, ,0, ,31763,MLI03-27,500HA GROUND CONTROL,1,7,30000,30000
3.185,18.12333333,12/3/03 0:00, ,2, ,31761,MLI03-27,2HA GROUND CONTROL A,15,50,2480,2480
3.368888889,18.5075,12/2/03 0:00, ,0, ,31760,MLI03-27,400HA GROUND CONTROL,2,7,25000,25000
3.335277778,18.52166667,12/2/03 0:00, ,800, ,31759,MLI03-27,800HA GROUND CONTROL,10,20,50000,50000
3.326388889,18.5125,12/1/03 0:00, ,900, ,31750,MLI03-27,900HA GROUND CONTROL,0,0,60000,60000
3.120277778,18.18694444,12/1/03 0:00, ,0, ,31749,MLI03-27,500HA GROUND CONTROL,1,22,70000,70000
-14.97305556,21.73138889,12/9/03 0:00, ,70, ,31744,MOR03-24,70HA GROUND CONTROL,0,0,0,0
-14.96166667,21.73916667,12/8/03 0:00, ,54, ,31741,MOR03-24,54HA GROUND CONTROL,0,0,0,0
-14.96166667,21.73277778,12/7/03 0:00, ,2, ,31737,MOR03-24,2HA GROUND CONTROL,0,0,0,0
-14.395,22.59416667,1/1/04 0:00, ,20, ,33430,MOR04-01,20HA GROUND CONTROL/,0,0,0,0
-15.06111111,21.8275,1/1/04 0:00, ,50, ,33428,MOR04-01,50HA GROUND CONTROL/,5,5,0,0
-15.01138889,21.84027778,1/1/04 0:00, ,48, ,33426,MOR04-01,48HA GROUND CONTROL,70,70,0,0
-14.97194444,21.72138889,1/1/04 0:00, ,180, ,33425,MOR04-01,180HA GROUND CONTROL,4,70,0,0
7.833333333,26.5,11/27/03 0:00, ,65, ,32305,ALG03-15,65HA GROUND CONTROL,1,4,0,0
2.316666667,23.18333333,12/17/03 0:00, ,10, ,32304,ALG03-15,10HA GROUND CONTROL,1,4,0,0
2.183333333,23.2,12/17/03 0:00, ,10, ,32303,ALG03-15,10HA GROUND CONTROL,1,5,0,0
2.166666667,23.1,12/17/03 0:00, ,110, ,32302,ALG03-15,110HA GROUND CONTROL,5,20,0,0
2.283333333,23.2,11/29/03 0:00, ,5, ,32282,ALG03-15,5HA GROUND CONTROL,200,500,0,0
-15.75,16.31666667,11/10/03 0:00, ,50, ,31249,SEN03-12,50HA GROUND CONTROL,6,6,5,5
-15.89222222,16.29194444,11/10/03 0:00, ,250, ,31248,SEN03-12,250HA GROUND CONTROL,6,6,0,0
-15.89222222,16.29194444,11/6/03 0:00, ,700, ,31244,SEN03-12,400HA GROUND CONTROL,5,5,10,10
-15.34305556,19.28277778,11/8/03 0:00, ,40, ,30157,BIGRAMSES_20031117_M,25 HA'TREATED,75,75,700,700
-12.91638889,19.26638889,11/7/03 0:00, ,12, ,30156,BIGRAMSES_20031117_M,12 HA'TREATED,120,120,1000,1000
-15.36805556,19.33194444,11/10/03 0:00, ,12, ,30191,BIGRAMSES_20031117_M,10 HA'TREATED,12,12,1000,1000
-15.41166667,19.39972222,11/10/03 0:00, ,20, ,30190,BIGRAMSES_20031117_M,10 HA'TREATED,12,12,900,900
-12.99777778,18.42194444,11/10/03 0:00, ,50, ,30189,BIGRAMSES_20031117_M,20 HA'TREATED,7,7,1200,1200
-12.97583333,18.42972222,11/10/03 0:00, ,60, ,30188,BIGRAMSES_20031117_M,20 HA'TREATED,8,8,0,0
-14.30972222,19.33166667,11/9/03 0:00, ,0.050000001, ,30187,BIGRAMSES_20031117_M,0.05 HA'TREATED,120,120,0,0
-11.49277778,21.0425,11/9/03 0:00, ,7, ,30183,BIGRAMSES_20031117_M,7 HA TREATED,11,11,0,0
-14.03305556,19.21333333,11/8/03 0:00, ,4, ,30181,BIGRAMSES_20031117_M,4 HA TREATED,120,120,0,0
-13.0025,18.34861111,11/9/03 0:00, ,60, ,30179,BIGRAMSES_20031117_M,40 HA'TREATED ADULT,40,40,2000,2000
-12.92277778,18.45444444,11/10/03 0:00, ,30, ,30208,BIGRAMSES_20031117_M,30 HA'TREATED ADULT,3,3,7000,7000
-14.00611111,19.3225,11/8/03 0:00, ,1, ,30207,BIGRAMSES_20031117_M,1 HA'TREATED,80,80,0,0
-14.09277778,19.27472222,11/8/03 0:00, ,10, ,30206,BIGRAMSES_20031117_M,10 HA'TREATED,40,40,0,0
-14.20694444,19.28666667,11/9/03 0:00, ,1.5, ,30205,BIGRAMSES_20031117_M,1.5 HA'TREATED,80,80,1500,1500
-14.08527778,19.27805556,11/9/03 0:00, ,15, ,30204,BIGRAMSES_20031117_M,15 HA'TREATED,50,50,0,0
-12.98222222,18.4275,11/10/03 0:00, ,50, ,30202,BIGRAMSES_20031117_M,10 HA' TREATED ADULT,5,5,1200,1200
-11.49277778,21.0425,11/8/03 0:00, ,5, ,30199,BIGRAMSES_20031117_M,5 HA'TREATED,7,7,0,0
-15.36583333,19.34277778,11/10/03 0:00, ,15, ,30193,BIGRAMSES_20031117_M,10 HA TREATED,35,35,1200,1200
-12.88972222,18.4675,11/10/03 0:00, ,50, ,30227,BIGRAMSES_20031117_M,  over 50 ha,2,2,0,0
-11.50666667,21.07638889,11/10/03 0:00, ,2, ,30225,BIGRAMSES_20031117_M,'  over 2 ha',12,12,0,0
-11.49277778,21.0425,11/10/03 0:00, ,4, ,30222,BIGRAMSES_20031117_M,  over 4 ha,8,8,0,0
-13.11416667,18.32888889,11/10/03 0:00, ,30, ,30221,BIGRAMSES_20031117_M,  over 30 ha,0,0,0,0
-13.06944444,18.33555556,11/10/03 0:00, ,20, ,30220,BIGRAMSES_20031117_M,  over 20 ha,0,0,4500,4500
-14.99833333,21.79444444,12/4/03 0:00, ,10, ,31726,MOR03-24,10HA GROUND CONTROL,0,0,0,0
-14.99833333,21.78611111,12/4/03 0:00, ,12, ,31722,MOR03-24,12HA GROUND CONTROL,0,0,0,0
-14.98305556,21.74888889,12/4/03 0:00, ,26, ,31721,MOR03-24,26HA GROUND CONTROL,0,0,0,0
39.11944444,21.92916667,12/7/03 0:00, ,100, ,31712,SAU03-20,100HA GROUND CONTROL,0.01,0.01,0,0
40.55833333,21.5375,12/7/03 0:00, ,100, ,31711,SAU03-20,100HA GROUND CONTROL,0.01,0.01,0,0
39.29166667,22.81666667,12/7/03 0:00, ,20, ,31710,SAU03-20,20HA GROUND CONTROL,0.002,0.002,0,0
39.29166667,22.725,12/7/03 0:00, ,40, ,31709,SAU03-20,40HA GROUND CONTROL,0.004,0.004,0,0
39.11944444,21.92916667,12/6/03 0:00, ,600, ,31708,SAU03-20,600HA GROUND CONTROL,0.059999999,0.059999999,0,0
41.3375,20.66944444,12/6/03 0:00, ,600, ,31706,SAU03-20,600HA GROUND CONTROL,0.059999999,0.059999999,0,0
41.20722222,20.93722222,12/6/03 0:00, ,100, ,31705,SAU03-20,100HA GROUND CONTROL,0.01,0.01,0,0
39.375,22.15,12/6/03 0:00, ,50, ,31704,SAU03-20,50HA GROUND CONTROL,0.005,0.005,0,0
40.87305556,20.56222222,12/6/03 0:00, ,30, ,31703,SAU03-20,30HA GROUND CONTROL,0.003,0.003,0,0
39.29166667,21.81666667,12/6/03 0:00, ,30, ,31702,SAU03-20,30HA GROUND CONTROL,0.003,0.003,0,0
40.41527778,21.26888889,12/6/03 0:00, ,40, ,31701,SAU03-20,40HA GROUND CONTROL,0.004,0.004,0,0
32.05194444,16.07333333,10/23/03 0:00, ,175, ,29232,BIGRAMSES_20031107_S,Gregarious appearing,0,0,0,0
32.08472222,15.29805556,11/1/03 0:00, ,500, ,29229,BIGRAMSES_20031107_S,' 150 l Carbosulfan,0,0,500,500
32.08611111,15.27194444,11/1/03 0:00, ,400, ,29228,BIGRAMSES_20031107_S,' 120 l Carbosulfan,0,0,250,250
32.00555556,16.02111111,10/19/03 0:00, ,100, ,29221,BIGRAMSES_20031107_S,Gregarious appearing,0,0,0,0
32.05916667,16.05694444,10/21/03 0:00, ,180, ,29234,BIGRAMSES_20031107_S,Gregarious appearing,0,0,0,0
31.95444444,15.97111111,10/22/03 0:00, ,100, ,29233,BIGRAMSES_20031107_S,Gregarious appearing,0,0,0,0
2.544166667,17.90472222,10/18/03 0:00, ,4000, ,29153,MLI03-17,SEE ALSO MLI03-18GRO,0.1,3,10000,20000
2.766666667,20.58333333,7/7/03 0:00, ,50, ,27438,ALG03-09,"INFESTED 50HA, GROUN",10,20,0,0
39.26638889,22.46833333,12/6/03 0:00, ,80, ,31700,SAU03-20,80HA GROUND CONTROL,0.008,0.008,0,0
39.33333333,22.82083333,12/5/03 0:00, ,12, ,31699,SAU03-20,12HA GROUND CONTROL,0.0012,0.0012,0,0
39.29166667,22.725,12/5/03 0:00, ,3, ,31698,SAU03-20,3HA GROUND CONTROL D,0.0003,0.0003,0,0
39.11666667,21.925,12/4/03 0:00, ,3, ,31697,SAU03-20,3HA GROUND CONTROL D,0.0003,0.0003,0,0
39.29166667,22.81666667,12/4/03 0:00, ,45, ,31696,SAU03-20,45HA GROUND CONTROL,0.0045,0.0045,0,0
39.29166667,22.725,12/4/03 0:00, ,30, ,31695,SAU03-20,30HA GROUND CONTROL,0.003,0.003,0,0
39.29166667,22.81666667,12/3/03 0:00, ,30, ,31694,SAU03-20,30HA GROUND CONTROL,0.003,0.003,0,0
39.29166667,22.725,12/3/03 0:00, ,60, ,31693,SAU03-20,60HA GROUND CONTROL,0.006,0.006,0,0
39.33333333,22.82083333,12/2/03 0:00, ,15, ,31692,SAU03-20,15HA GROUND CONTROL,0.0015,0.0015,0,0
39.29166667,22.81666667,12/2/03 0:00, ,90, ,31691,SAU03-20,90HA GROUND CONTROL,0.009,0.009,0,0
3.55,25.8,11/19/03 0:00, ,40, ,30594,ALG03-14,40HA TREATED MATURE,0,0,20000,40000
3.166666667,24.68333333,11/21/03 0:00, ,20, ,30591,ALG03-14,FLEDGLING MATURE 20H,0,0,50000,100000
3.183333333,24.76666667,11/21/03 0:00, ,70, ,30589,ALG03-14,FLEDGLING MATURE 70H,0,0,50000,100000
3.683333333,25.28333333,11/19/03 0:00, ,20, ,30579,ALG03-14,FLEDGLING MATURE 20H,0,0,400,500
-13.5,17.5,12/6/03 0:00, ,0, ,31660,MAU03-41,GROUND CONTROL,0,0,0,0
-14.37027778,19.955,1/1/04 0:00, ,200, ,34567,BIGRAMSES_20040123_M,Transiens appearing,0,0,1300,1300
-15.97638889,19.53166667,1/1/04 0:00, ,80, ,34575,BIGRAMSES_20040123_M,Transiens appearing,0,0,1400,1400
-11.50861111,21.14861111,1/1/04 0:00, ,40, ,34573,BIGRAMSES_20040123_M,Transiens appearing,0,0,2500,2500
-13.70777778,19.34277778,1/1/04 0:00, ,40, ,34570,BIGRAMSES_20040123_M,Transiens appearing,0,0,30000,30000
-14.40222222,19.99083333,1/1/04 0:00, ,100, ,34568,BIGRAMSES_20040123_M,Transiens appearing,0,0,1500,1500
2.742222222,17.84111111,12/9/03 0:00, ,0, ,31796,MLI03-27,400HA GROUND CONTROL,4,6,30000,30000
3.236111111,18.50527778,12/8/03 0:00, ,800, ,31793,MLI03-27,800HA GROUND CONTROL,20,100,10000,10000
3.134166667,18.33361111,12/8/03 0:00, ,600, ,31792,MLI03-27,600HA GROUND CONTROL,20,80,80000,80000
-15.90388889,16.29055556,11/5/03 0:00, ,0, ,29550,SEN03-10,100HA GROUND ULV CYH,0,0,0,0
-15.90388889,16.29055556,11/4/03 0:00, ,0, ,29549,SEN03-10,100HA GROUND ULV CYH,0,0,0,0
-15.89222222,16.29194444,11/3/03 0:00, ,0, ,29548,SEN03-10,100HA GROUND ULV CYH,0,0,0,0
2.2,23.23333333,12/28/03 0:00, ,100, ,34884,ALG04-01,100HA GROUND CONTROL,15,500,0,0
2.3,23.18333333,12/27/03 0:00, ,150, ,34883,ALG04-01,170HA GROUND CONTROL,15,500,0,0
9.266666667,17.53861111,11/22/03 0:00, ,60, ,31641,NER03-46,60HA GROUND CONTROL,0,0,0,0
-15.73722222,16.43083333,11/13/03 0:00, ,0, ,30506,SEN03-11,HOPPERS&FLEDGLINGS <,0,0,0,0
-15.76222222,16.32972222,11/13/03 0:00, ,0, ,30505,SEN03-11,HOPPERS&FLEDGLINGS <,0,0,0,0
-15.91666667,16.3,11/13/03 0:00, ,0, ,30504,SEN03-11,CONTROL ASSUMED HOPP,0,0,0,0
-15.91666667,16.16666667,11/13/03 0:00, ,0, ,30503,SEN03-11,CONTROL ASSUMED HOPP,0,0,0,0
-15.89111111,16.23666667,11/13/03 0:00, ,20, ,30502,SEN03-11,CONTROL ASSUMED,12,12,10,10
37.72,18.33138889,12/31/03 0:00,Geleilma,64, ,32681,BIGRAMSES_20040106_S,21 ha treated.,8,8,60000,60000
37.72722222,18.34138889,12/30/03 0:00,Gelelma,50, ,32654,BIGRAMSES_20040106_S,Transiens appearing,5,5,70000,70000
37.71138889,18.32555556,12/29/03 0:00,Geleilma,55, ,32653,BIGRAMSES_20040106_S,Transiens appearing,6,6,40000,40000
-14.1325,22.82916667,12/16/03 0:00, ,45, ,32120,MOR03-25,45HA GROUND CONTROL,30,30,0,0
-14.89611111,21.64694444,12/15/03 0:00, ,1, ,32113,MOR03-25,1HA GROUND CONTROL,30,30,0,0
-14.94111111,21.79611111,12/14/03 0:00, ,52, ,32112,MOR03-25,52HA GROUND CONTROL,30,30,0,0
-14.94388889,21.73388889,12/13/03 0:00, ,60, ,32109,MOR03-25,60HA GROUND CONTROL,30,30,0,0
-15.08583333,21.8325,12/11/03 0:00, ,16, ,32101,MOR03-25,16HA GROUND CONTROL,30,30,0,0
-14.41138889,22.59138889,12/11/03 0:00, ,0.2, ,32099,MOR03-25,0.2HA GROUND CONTROL,30,30,0,0
34.44166667,17.32944444,12/16/03 0:00, ,1000, ,32028,SUD03-60,AREA CONTROLED ASSUM,0,0,50000,100000
37.69472222,18.33638889,12/23/03 0:00,elgafer,60, ,32575,BIGRAMSES_20040105_S,Transiens appearing,9,9,0,0
37.68638889,18.28444444,12/22/03 0:00,Kermit23,60, ,32573,BIGRAMSES_20040105_S,Transiens appearing,6,6,0,0
37.68722222,18.28833333,12/20/03 0:00,krembet,64, ,32568,BIGRAMSES_20040105_S,Transiens appearing,5,5,3750,3750
37.68277778,18.29111111,12/21/03 0:00,Kerembet,50, ,32567,BIGRAMSES_20040105_S,Transiens appearing,8,8,0,0
9.4975,18.18333333,12/8/03 0:00, ,5, ,32446,NER03-48,5HA GROUND CONTROL,10,20,0,0
9.509444444,18.28666667,12/8/03 0:00, ,7, ,32444,NER03-48,7HA GROUND CONTROL,20,100,0,0
9.494444444,18.24444444,12/8/03 0:00, ,10, ,32443,NER03-48,10HA GROUND CONTROL,50,100,0,0
9.511111111,18.305,12/7/03 0:00, ,17, ,32442,NER03-48,17HA GROUND CONTROL,20,50,0,0
9.4525,18.30722222,12/7/03 0:00, ,265, ,32441,NER03-48,265HA GROUND CONTROL,20,100,5,10
9.496944444,18.24611111,12/7/03 0:00, ,90, ,32439,NER03-48,90HA GROUND CONTROL,200,300,0,0
9.481944444,18.2475,12/5/03 0:00, ,70, ,32438,NER03-48,70HA GROUND CONTROL,200,300,0,0
9.48,18.25166667,12/5/03 0:00, ,50, ,32436,NER03-48,50HA GROUND CONTROL,200,300,0,0
9.48,18.25166667,12/5/03 0:00, ,110, ,32435,NER03-48,110HA GROUND CONTROL,50,300,0,0
9.464166667,18.37194444,12/2/03 0:00, ,350, ,32434,NER03-48,350HA GROUND CONTROL,10,50,200,300
9.475277778,18.40861111,12/2/03 0:00, ,250, ,32433,NER03-48,250HA GROUND CONTROL,10,50,200,300
9.296111111,18.19722222,12/2/03 0:00, ,65, ,32432,NER03-48,65HA GROUND CONTROL,20,50,1,5
9.305277778,18.18722222,12/2/03 0:00, ,50, ,32431,NER03-48,50HA GROUND CONTROL,20,50,1,5
9.266666667,17.5375,11/21/03 0:00, ,60, ,32418,NER03-48,60HA GROUND CONTROL,500,600,5,10
-12.96,18.21638889,11/4/03 0:00, ,40, ,30040,BIGRAMSES_20031117_M,  over 40 ha,0.44999999,0.44999999,0,0
-12.14444444,19.05388889,11/2/03 0:00, ,1.5, ,30024,BIGRAMSES_20031117_M,1.5 HA'TREATED,150,150,0,0
-12.95611111,18.15611111,11/4/03 0:00, ,70, ,30039,BIGRAMSES_20031117_M,  over 70 ha,0.60000002,0.60000002,0,0
-14.12,19.26277778,11/4/03 0:00, ,7, ,30038,BIGRAMSES_20031117_M,7 HA'TREATED,4,4,2000,2000
-12.95416667,18.24277778,11/4/03 0:00, ,50, ,30037,BIGRAMSES_20031117_M,50 HA'TREATED,0,0,5500,5500
-14.03805556,19.21666667,11/4/03 0:00, ,2, ,30036,BIGRAMSES_20031117_M,2 HA'TREATED,120,120,0,0
-12.90722222,18.3875,11/2/03 0:00, ,15, ,30034,BIGRAMSES_20031117_M,  over 15 ha,0.34999999,0.34999999,0,0
-12.87083333,18.44166667,11/2/03 0:00, ,7, ,30033,BIGRAMSES_20031117_M,  over 7 ha,0.22,0.22,0,0
-12.95333333,18.23138889,11/3/03 0:00, ,60, ,30032,BIGRAMSES_20031117_M,  over 60 ha,0.5,0.5,0,0
-12.85361111,18.33361111,11/2/03 0:00, ,18, ,30031,BIGRAMSES_20031117_M,  over 18 ha,0.28,0.28,0,0
-12.98583333,18.26416667,11/3/03 0:00, ,60, ,30030,BIGRAMSES_20031117_M,  over 60 ha,0.30000001,0.30000001,0,0
-12.9925,18.24388889,11/3/03 0:00, ,20, ,30029,BIGRAMSES_20031117_M,  over 20 ha,0.69999999,0.69999999,0,0
-12.94277778,18.24777778,11/3/03 0:00, ,45, ,30027,BIGRAMSES_20031117_M,  over 42 ha,0.81999999,0.81999999,0,0
-12.16805556,19.01694444,11/2/03 0:00, ,1.5, ,30026,BIGRAMSES_20031117_M,1.5 HA'TREATED,140,140,0,0
-11.94055556,19.06194444,11/2/03 0:00, ,1, ,30025,BIGRAMSES_20031117_M,1 HA'TREATED,80,80,0,0
-12.07583333,19.0025,11/1/03 0:00, ,4, ,30055,BIGRAMSES_20031117_M,4 HA'TREATED,160,160,0,0
-14.08277778,19.24583333,11/4/03 0:00, ,1.5, ,30054,BIGRAMSES_20031117_M,1.5HA TREATED,100,100,0,0
-11.92083333,18.27527778,11/4/03 0:00, ,12, ,30047,BIGRAMSES_20031117_M,  over 10 ha,2.4000001,2.4000001,0,0
-11.49555556,21.05638889,11/4/03 0:00, ,4, ,30045,BIGRAMSES_20031117_M,4 HA'TREATED,3,3,0,0
-11.57416667,21.04166667,11/3/03 0:00, ,2, ,30044,BIGRAMSES_20031117_M,2 HA'TREATED,8,8,0,0
-12.10388889,19.08638889,11/3/03 0:00, ,3.5, ,30042,BIGRAMSES_20031117_M,3.5 HA'TREATED,140,140,0,0
-14.17666667,19.28444444,11/3/03 0:00, ,6, ,30078,BIGRAMSES_20031117_M,6 HA'TREATED,100,100,3000,3000
-12.07916667,19.05083333,11/1/03 0:00, ,8, ,30076,BIGRAMSES_20031117_M,8 HA'TREATED,140,140,0,0
-12.11861111,19.04888889,11/1/03 0:00, ,4, ,30074,BIGRAMSES_20031117_M,4 HA'TREATED,60,60,0,0
-11.97361111,18.28111111,11/4/03 0:00, ,20, ,30066,BIGRAMSES_20031117_M,  over 20 ha,0.94999999,0.94999999,0,0
-12.0275,19.12861111,11/3/03 0:00, ,2, ,30091,BIGRAMSES_20031117_M,2 HA'TREATED,180,180,0,0
-12.12388889,19.05583333,11/3/03 0:00, ,2, ,30090,BIGRAMSES_20031117_M,2 HA'TREATED,180,180,0,0
-12.9375,18.33777778,11/3/03 0:00, ,30, ,30089,BIGRAMSES_20031117_M,  over 30 ha,0.75,0.75,0,0
-12.91111111,18.34166667,11/3/03 0:00, ,40, ,30088,BIGRAMSES_20031117_M,  over 40 ha,0.51999998,0.51999998,0,0
-11.49555556,21.05638889,11/2/03 0:00, ,125, ,30082,BIGRAMSES_20031117_M,5 HA'TREATRED,7,7,3000,3000
